traveling_time,waiting_time,headway
626,53,-144.0
274,4,-142.5
1631,313,-130.0
980,311,-131.5
206,285,-145.5
590,281,-149.5
1411,171,-148.5
1550,118,-182.0
590,100,-165.0
908,341,-173.0
984,326,-177.0
908,234,-170.0
392,203,-165.5
392,132,-165.5
60,237,-166.5
884,146,67.0
1296,204,61.0
1241,176,64.0
990,110,68.0
746,274,70.0
63,194,69.0
963,171,71.0
1276,27,0.0
544,324,0.0
642,324,-6.0
544,286,-4.5
66,128,-4.0
259,127,-2.5
1164,83,-7.5
622,248,-3.0
1002,206,3.5
69,188,3.5
944,142,10.5
69,131,51.0
1262,119,-110.0
686,115,-203.5
403,107,-333.0
1262,63,-334.5
1308,577,-331.0
539,483,-332.0
1003,340,-333.5
72,323,-336.5
1308,296,-339.5
626,234,-339.5
943,229,0.0
943,132,-18.0
689,107,-16.5
845,82,-38.5
1519,80,-49.5
1061,522,-22.0
1424,447,-85.0
919,406,33.0
1210,339,89.5
854,338,84.5
68,320,86.5
393,207,77.0
1424,129,57.0
1163,430,49.0
1163,358,36.5
1100,340,28.5
1253,273,21.0
1163,188,22.0
1460,85,21.0
764,290,8.0
1027,158,112.0
1027,141,118.0
1183,35,0.0
1299,150,-1.5
1299,67,293.0
535,60,-1.0
824,21,2.0
761,185,3.0
589,175,48.0
822,124,55.0
532,59,227.5
79,48,96.0
279,40,93.0
152,35,89.0
540,446,84.0
1381,405,89.0
282,401,89.0
923,176,86.5
923,131,85.0
78,97,83.0
1277,341,88.5
518,335,93.5
627,286,98.0
753,200,99.5
1176,166,0.0
1176,142,-7.5
1103,96,-16.0
216,356,-7.0
867,234,-19.0
663,2,-32.5
328,271,-45.0
847,227,-37.5
931,145,-35.0
69,140,-49.0
1213,8,-61.5
334,447,209.0
1250,439,164.5
924,435,352.5
1250,395,356.5
597,354,359.5
1023,329,364.0
1250,285,365.0
924,2,359.0
333,100,373.0
1756,352,370.0
66,265,370.0
1684,64,0.0
823,353,1.5
1407,352,12.5
245,294,19.0
1587,184,11.5
328,173,24.0
1292,115,24.0
1491,15,13.5
74,13,10.5
1065,475,97.5
376,468,-25.0
1578,425,-41.5
1578,377,-45.0
542,366,-49.5
897,322,-50.0
1433,305,-51.0
1578,266,-49.0
1862,59,-41.5
1732,218,-46.5
259,137,-48.0
1451,68,-41.0
1419,129,-46.0
1557,2,0.0
1610,319,15.0
624,205,22.5
1705,193,28.0
1298,58,31.0
530,38,40.0
1070,35,32.0
1705,4,27.0
570,344,24.0
1334,193,27.5
486,190,6.5
570,128,40.5
1477,11,-51.0
69,319,-36.0
1117,274,-61.0
564,220,-60.0
1006,123,-66.5
564,90,-60.5
1689,180,-58.0
464,40,-60.0
1185,424,-53.0
484,405,-52.5
883,200,0.0
689,50,-7.5
69,2,-15.5
480,190,-14.5
1046,41,-9.0
389,344,-21.0
389,330,-28.5
712,218,-90.0
910,183,-236.0
1342,85,-316.0
1072,227,-200.0
1018,117,-198.0
176,93,-201.5
637,114,-211.5
774,75,-218.0
1550,696,-216.0
994,593,-219.0
643,569,-232.0
1457,470,-235.0
451,279,-240.5
451,272,-239.5
1298,271,-239.5
1815,271,0.0
1432,331,-4.5
435,176,127.0
1661,36,-2.0
923,359,-19.0
745,296,-20.5
1695,255,-19.5
376,317,-5.5
1169,419,-15.5
649,349,-8.5
336,294,-54.0
336,87,-6.5
1118,45,-108.5
649,35,-188.5
1084,225,-188.5
1113,341,-370.5
427,344,-380.5
248,102,-481.5
664,72,-482.0
1097,61,-471.5
1322,307,-474.5
264,202,-481.5
649,186,0.0
1509,169,0.0
1437,120,-3.0
1223,63,0.0
1406,412,7.5
1325,398,15.5
542,314,19.5
1325,116,29.0
1325,29,-68.5
542,9,-66.5
1210,162,-67.0
1287,93,-266.0
259,20,-282.0
985,330,-282.0
1515,250,-417.5
264,217,-416.5
1578,147,-414.0
1054,110,-415.0
803,76,-416.5
393,207,-421.0
713,78,-433.5
909,476,-433.5
1438,390,0.0
909,375,16.5
1039,251,22.0
909,189,26.5
1039,183,46.5
409,126,54.0
1039,0,61.0
1501,272,43.0
263,201,37.0
1035,174,37.0
1198,101,38.5
1198,17,17.0
1524,553,-103.5
1217,333,-135.0
1622,309,-162.0
1426,440,-111.0
1524,331,-102.5
1002,309,-103.5
1426,228,-107.0
1124,181,-117.0
1078,160,-121.0
259,125,-121.0
675,59,0.0
352,30,6.0
1124,9,1.5
1425,157,5.5
95,149,0.5
1251,36,2.5
906,35,-3.0
191,166,-13.0
1368,164,56.0
373,75,48.0
376,347,105.0
844,273,99.0
1471,242,105.0
1157,239,109.5
683,59,109.0
639,191,112.0
417,184,114.5
576,157,121.5
718,333,126.5
933,295,135.5
1506,274,140.5
334,262,143.5
74,224,0.0
334,186,10.5
334,149,23.0
334,39,18.5
69,450,21.5
773,358,-103.5
773,245,-176.0
773,171,-60.0
1309,100,-67.5
608,531,-90.0
1211,470,-92.0
1142,436,-79.5
1142,323,-83.0
829,505,-64.5
976,408,-58.5
1098,399,-70.0
976,238,-71.0
1035,145,-74.0
829,110,-78.0
592,28,-123.0
750,179,-120.0
890,64,-111.0
1039,17,0.0
149,109,0.0
73,12,177.5
73,2,-3.5
1082,166,-9.5
73,69,-128.0
935,25,-125.0
759,544,-30.5
1199,485,-30.0
204,393,-33.5
146,165,-31.5
462,122,-31.0
1198,403,-31.0
1024,359,-34.0
851,311,-33.0
605,231,-37.5
1198,52,-42.0
1198,48,-44.0
532,343,-49.0
590,282,-50.0
1016,249,-51.0
659,247,-55.0
532,229,0.0
659,137,9.0
845,127,18.0
237,17,15.0
237,9,15.0
590,2,19.5
1217,180,26.5
259,92,9.5
346,425,-49.5
766,363,-220.5
260,162,-28.5
900,154,-29.0
269,306,-33.5
1352,291,-34.5
1252,270,-36.0
795,248,-35.0
1352,190,-34.0
1352,187,-41.0
1252,178,-35.0
557,145,-49.0
445,128,-50.0
1252,125,-52.0
1325,314,0.0
848,305,0.0
433,304,-3.0
264,198,1.5
350,151,8.5
1690,39,-124.5
848,28,-7.5
438,370,49.5
339,367,96.5
1580,338,105.5
254,310,98.5
1040,281,93.0
339,175,95.0
749,131,97.5
339,108,97.5
254,41,90.0
797,357,92.0
1165,261,100.0
685,258,97.0
685,193,96.0
1594,168,111.0
983,167,113.0
1493,159,0.0
1310,135,1.5
983,113,8.0
108,77,15.0
1253,27,133.0
1493,7,150.5
1130,215,112.5
382,151,113.5
933,77,106.5
1374,74,111.5
933,65,109.0
1374,46,110.0
1192,26,111.5
933,21,105.5
643,18,111.0
1047,16,109.5
1052,137,133.5
1243,37,333.5
685,29,326.5
916,56,333.5
494,233,240.0
1482,210,355.0
1251,111,0.0
494,84,0.0
495,135,-69.5
1243,128,233.0
494,155,126.0
60,133,133.5
898,418,167.5
694,355,156.5
1010,327,147.0
694,310,148.5
694,256,140.0
620,96,129.5
768,280,130.5
981,269,125.5
628,233,135.0
1311,225,147.0
882,170,160.0
1013,261,160.0
61,233,149.0
841,51,144.0
1277,351,143.0
842,230,140.0
842,199,0.0
598,122,-1.5
461,113,296.5
888,1018,243.0
1191,968,-240.5
377,917,-238.0
1032,339,-233.5
497,280,-369.5
185,162,-336.0
377,24,-349.5
1090,11,-352.5
1322,294,-376.0
1226,215,-376.5
357,79,-378.0
487,345,-383.0
821,290,-385.5
487,221,-386.0
1097,102,-385.5
202,11,-387.5
70,385,-387.0
1084,351,-391.5
801,217,-404.0
728,120,0.0
70,25,-3.0
787,68,-13.5
787,44,-14.0
787,8,-0.5
460,205,0.5
939,74,-9.0
348,351,-215.5
154,329,-237.0
1030,292,-130.0
963,46,-128.5
285,377,-125.5
617,374,-122.0
1347,138,-111.0
1347,99,-109.0
959,61,-113.0
1058,20,-116.5
617,8,-119.0
138,195,-117.0
1208,125,-119.5
278,84,-119.5
613,66,-116.0
1089,311,0.0
1165,226,6.0
773,189,-77.5
141,92,-52.0
281,35,-21.5
141,11,-64.0
1034,355,-65.5
137,306,-70.5
198,278,-62.5
135,35,-65.0
141,385,-64.0
710,312,-62.0
951,224,-64.0
951,217,-67.0
1031,202,-67.0
771,126,-68.0
209,197,-75.0
1210,561,-79.0
1264,443,-81.0
819,675,-83.0
416,552,-130.0
811,649,-108.0
811,435,0.0
1330,398,-1.5
102,167,2.0
859,165,-17.0
1330,163,-55.5
1330,98,-108.5
240,87,-131.0
1178,305,-267.5
294,243,-270.0
1276,221,-271.5
1129,152,-270.5
874,116,-244.5
1276,50,-250.0
1106,172,-250.0
809,102,-250.0
809,95,-251.5
1157,62,-252.5
1144,210,-206.0
1061,197,92.0
230,175,59.0
384,350,-26.0
1260,325,-26.0
545,316,0.0
323,110,6.0
1338,79,-204.0
384,77,-85.0
1432,236,36.5
859,216,28.0
1508,86,17.5
859,7,16.5
704,511,10.0
260,423,5.5
1240,312,4.5
802,64,4.0
393,478,6.5
481,421,5.0
820,678,3.5
963,678,0.5
1116,513,-1.0
262,306,5.0
963,208,2.0
262,163,159.0
262,1,144.0
817,103,143.0
951,16,0.0
1147,141,0.0
820,444,152.0
946,707,6.0
1019,603,-84.5
685,486,20.5
596,482,20.5
1019,440,17.5
84,402,20.5
470,369,15.5
527,355,22.0
142,354,28.0
1019,320,24.0
447,709,18.5
277,699,19.0
1046,579,14.0
606,526,13.0
277,353,2.0
947,251,69.0
94,236,148.0
277,219,134.0
389,144,132.0
277,122,0.0
1061,388,7.5
392,358,152.0
660,345,215.0
603,332,189.5
89,245,201.0
603,127,192.5
519,66,184.5
170,202,193.5
437,136,205.0
689,121,221.0
263,78,218.0
506,70,223.5
1083,141,221.5
288,100,235.0
288,20,148.0
696,259,76.0
1426,246,-50.0
1426,224,-51.0
696,49,-47.0
584,15,-52.0
869,170,-43.0
1047,90,0.0
578,51,0.0
577,685,-8.0
1202,669,171.5
166,566,43.5
263,506,36.5
177,828,41.5
177,808,39.0
716,715,33.0
591,709,28.5
1368,703,29.5
828,459,33.0
716,443,34.0
716,399,34.0
1087,375,36.0
177,23,45.0
1205,80,41.5
1149,73,41.0
823,375,-79.0
454,262,-114.0
1077,243,-160.0
1252,172,-160.0
454,78,16.0
1347,41,45.5
1021,11,-99.5
1515,211,185.5
1237,111,204.5
339,183,217.5
1180,76,212.5
618,11,220.5
1050,448,218.0
349,290,228.0
832,264,222.0
1050,109,221.5
832,86,279.5
564,324,447.5
621,205,444.5
917,196,257.0
917,104,257.0
867,32,100.5
351,26,96.5
342,334,106.0
582,212,101.0
1212,14,97.0
1212,2,0.0
343,336,3.0
583,257,7.5
948,101,-63.5
348,261,-72.0
266,193,-136.0
266,152,-150.5
821,121,-145.5
397,120,-162.5
397,107,-141.0
874,79,-133.5
266,73,-131.0
625,1129,-117.0
625,960,-117.5
192,926,-109.5
192,874,-97.0
543,722,-10.0
703,705,247.0
1006,687,198.5
543,685,192.0
192,655,196.0
543,652,196.0
192,557,25.0
543,552,224.0
543,498,144.0
266,805,150.0
526,723,157.5
705,689,175.0
266,537,188.0
1145,150,194.5
84,244,197.5
1342,230,215.0
1002,136,215.5
726,134,215.5
137,192,214.5
394,64,219.0
854,58,90.5
1089,370,124.0
917,332,121.0
658,130,151.0
1182,23,148.0
648,222,153.0
568,67,161.0
873,347,161.0
1245,286,0.0
969,14,-9.0
680,331,-16.5
85,321,-20.0
416,273,-18.5
1205,507,-14.5
741,391,-6.0
475,372,-1.5
963,267,-0.5
963,234,67.5
475,222,235.0
1103,189,57.0
337,94,54.0
1216,445,48.0
923,426,48.0
1147,408,40.5
335,222,47.5
335,33,51.5
140,25,67.0
887,310,67.0
948,307,70.0
1086,302,70.0
333,155,
632,149,
1024,17,
402,312,
1114,164,
474,123,
715,46,
63,304,
1001,154,
1063,116,
1063,110,
890,222,
1029,49,
62,9,
73,244,
576,238,
799,227,
1055,224,
799,223,
636,207,
576,159,
1281,123,
73,99,
397,63,
508,27,
633,537,
1321,536,
373,494,
143,807,
1254,746,
323,734,
726,591,
1172,551,
726,424,
1254,420,
650,387,
1228,469,
757,447,
709,393,
1228,301,
757,291,
1262,205,
1030,184,
1079,172,
1079,37,
756,172,
756,170,
997,170,
323,371,
711,211,
137,190,
711,80,
540,346,
1161,328,
143,306,
1161,301,
446,129,
446,112,
540,107,
143,83,
445,425,
445,245,
1248,200,
907,541,
288,204,
1118,86,
907,47,
136,456,
732,276,
283,273,
825,402,
825,242,
619,189,
556,163,
319,135,
762,3,
875,42,
600,14,
937,118,
790,18,
699,428,
551,231,
699,206,
1157,50,
645,382,
277,175,
422,363,
422,357,
303,414,
430,411,
796,281,
972,117,
177,411,
177,379,
177,374,
907,318,
527,465,
1000,430,
443,134,
1000,125,
1071,96,
93,46,
819,40,
900,27,
706,25,
377,15,
1268,366,
182,165,
610,18,
1259,280,
184,118,
786,88,
1079,25,
1326,10,
82,656,
1402,506,
1402,504,
849,859,
498,817,
1176,740,
184,661,
183,675,
1068,619,
1396,398,
183,340,
1396,299,
1068,189,
510,157,
510,46,
852,307,
1259,243,
933,127,
735,103,
1261,219,
728,172,
360,27,
361,85,
361,65,
736,453,
572,448,
368,346,
368,344,
89,329,
368,297,
736,198,
442,526,
726,281,
442,222,
158,153,
158,73,
655,53,
442,22,
85,364,
270,279,
85,204,
133,19,
1172,1374,
655,1334,
1172,1232,
814,1157,
120,1147,
120,1033,
1172,873,
814,797,
655,787,
1303,1096,
86,1079,
817,1020,
817,980,
86,847,
346,827,
1303,533,
525,133,
772,107,
55,69,
490,383,
1098,71,
56,231,
487,146,
1030,37,
312,285,
1163,138,
1000,18,
595,359,
943,250,
764,245,
1062,521,
888,499,
1062,387,
332,145,
960,42,
332,22,
674,11,
864,437,
1007,360,
335,274,
930,188,
595,153,
946,339,
492,262,
946,160,
808,138,
492,136,
747,92,
808,38,
836,333,
902,313,
760,271,
760,244,
836,229,
265,72,
324,89,
748,363,
748,323,
748,212,
748,168,
1124,257,
324,155,
324,0,
1166,359,
1166,238,
1068,93,
629,15,
439,44,
1040,245,
1040,239,
58,224,
449,218,
942,181,
449,122,
58,96,
449,96,
1183,121,
185,79,
622,41,
1183,41,
504,34,
439,97,
570,61,
570,15,
518,209,
424,126,
186,98,
1018,44,
303,33,
143,236,
404,567,
87,480,
681,471,
769,182,
842,57,
464,29,
596,417,
88,322,
474,178,
325,174,
325,163,
681,99,
895,69,
642,151,
317,139,
258,117,
1061,35,
1043,212,
489,140,
1020,46,
484,45,
545,12,
624,168,
692,505,
555,464,
493,437,
995,412,
978,698,
328,635,
454,607,
877,552,
804,466,
454,421,
696,845,
770,612,
339,489,
212,452,
429,449,
474,359,
770,352,
277,786,
106,767,
277,738,
785,676,
888,567,
430,528,
106,457,
785,454,
888,385,
712,240,
430,232,
336,574,
93,563,
807,640,
907,604,
284,575,
350,503,
434,463,
434,435,
978,343,
978,336,
807,297,
726,252,
807,218,
350,139,
807,70,
978,62,
112,27,
415,301,
1185,105,
1185,94,
892,38,
99,37,
527,32,
410,265,
701,262,
1241,236,
1078,116,
1078,51,
410,15,
709,479,
355,363,
891,287,
97,163,
1320,112,
848,372,
1092,363,
1092,304,
414,274,
1191,247,
539,192,
910,136,
420,172,
93,75,
849,366,
1175,205,
651,134,
1081,372,
764,237,
896,120,
758,46,
279,460,
595,334,
205,198,
595,75,
69,383,
896,334,
213,279,
566,272,
896,180,
566,90,
566,76,
213,34,
187,327,
320,361,
48,290,
426,97,
535,1526,
593,1202,
593,943,
594,1145,
594,1022,
783,540,
783,13,
939,133,
257,40,
778,413,
778,300,
1043,242,
778,116,
255,187,
583,23,
944,284,
878,274,
735,69,
782,380,
237,260,
715,142,
576,98,
501,66,
849,54,
942,47,
720,417,
788,309,
962,2,
685,438,
978,409,
832,294,
766,176,
909,23,
570,196,
846,152,
313,519,
313,306,
313,254,
313,240,
251,212,
313,35,
743,91,
681,73,
175,48,
309,434,
633,422,
248,346,
305,157,
771,69,
843,423,
543,403,
897,283,
543,265,
590,224,
897,180,
843,178,
466,169,
884,222,
132,177,
874,91,
869,41,
1095,276,
837,240,
837,235,
468,200,
307,35,
159,140,
61,50,
322,438,
322,257,
953,247,
640,207,
640,104,
893,263,
682,259,
682,40,
893,7,
444,510,
386,479,
59,74,
662,6,
443,298,
384,275,
237,272,
300,149,
497,169,
60,145,
234,23,
234,3,
788,3,
54,52,
290,109,
290,35,
767,29,
737,546,
667,478,
485,408,
297,402,
737,42,
658,310,
412,90,
374,333,
769,282,
170,200,
596,110,
324,535,
433,465,
324,428,
606,398,
113,387,
327,859,
377,760,
653,520,
377,491,
653,483,
174,426,
174,285,
174,221,
866,386,
501,369,
322,278,
116,270,
172,164,
795,106,
501,52,
260,151,
908,60,
424,106,
979,95,
426,143,
551,344,
314,328,
665,289,
748,164,
803,105,
941,104,
803,65,
557,369,
446,195,
557,160,
811,65,
811,54,
674,22,
671,378,
188,309,
1084,178,
446,115,
559,69,
188,56,
814,32,
988,7,
746,66,
665,44,
183,435,
183,390,
284,655,
144,649,
201,536,
568,522,
398,407,
144,346,
201,326,
497,320,
201,214,
63,208,
391,344,
495,333,
58,256,
443,143,
563,131,
275,81,
140,76,
53,359,
381,354,
55,275,
540,148,
424,43,
540,7,
256,1664,
652,1636,
559,1280,
178,1268,
957,1604,
334,872,
619,640,
523,112,
610,47,
334,427,
261,57,
626,154,
497,37,
479,271,
137,215,
401,203,
570,194,
694,525,
404,434,
766,403,
766,257,
694,36,
735,406,
588,339,
400,292,
669,203,
812,161,
140,158,
239,221,
477,44,
640,168,
241,83,
676,10,
112,427,
708,212,
181,208,
422,106,
402,237,
325,496,
260,449,
854,341,
265,478,
403,470,
931,384,
327,149,
751,100,
703,53,
935,280,
448,24,
691,200,
319,158,
998,43,
238,364,
238,94,
620,85,
101,407,
101,209,
631,197,
316,159,
162,142,
162,112,
162,33,
258,18,
93,529,
254,226,
243,451,
534,319,
603,218,
603,117,
178,360,
241,272,
537,219,
447,124,
605,57,
319,118,
375,31,
427,101,
510,74,
374,571,
677,528,
374,457,
268,233,
320,214,
566,152,
56,458,
125,313,
535,245,
750,315,
679,266,
206,101,
648,527,
351,494,
648,450,
733,389,
168,142,
351,85,
51,272,
520,248,
815,33,
56,417,
536,216,
536,166,
536,153,
354,140,
624,72,
487,211,
549,127,
53,102,
178,20,
687,107,
959,88,
959,12,
442,123,
696,83,
73,31,
639,113,
441,145,
553,85,
636,71,
637,177,
694,170,
335,142,
1021,122,
496,538,
194,418,
194,115,
505,232,
221,153,
217,295,
505,114,
333,88,
84,337,
382,179,
504,105,
504,30,
362,1536,
821,1118,
160,1081,
304,1018,
362,997,
362,490,
362,355,
556,191,
82,12,
155,342,
344,252,
284,192,
292,411,
343,381,
343,248,
440,127,
386,228,
261,99,
342,477,
628,404,
441,392,
342,296,
628,258,
441,241,
441,237,
334,375,
260,133,
556,93,
131,478,
455,431,
313,296,
389,176,
131,28,
299,124,
506,58,
130,312,
529,285,
529,260,
529,151,
130,50,
773,80,
689,39,
142,615,
594,498,
594,254,
65,92,
496,85,
666,309,
62,195,
584,95,
132,1,
676,310,
143,207,
67,196,
143,127,
676,106,
143,52,
814,67,
809,148,
61,45,
788,258,
530,47,
213,177,
157,148,
215,136,
161,524,
737,491,
737,114,
438,2,
570,131,
149,107,
271,49,
271,40,
566,272,
63,189,
147,123,
566,106,
145,72,
263,48,
538,163,
196,127,
400,77,
250,475,
432,421,
148,182,
419,384,
492,295,
69,234,
246,140,
202,100,
159,37,
508,348,
69,331,
153,211,
153,164,
435,150,
252,399,
252,254,
384,8,
150,189,
329,80,
770,423,
112,398,
295,376,
477,253,
295,35,
831,244,
831,58,
568,592,
298,421,
112,303,
237,243,
237,169,
434,19,
791,73,
367,59,
369,136,
483,168,
483,39,
687,170,
619,49,
481,45,
371,8,
204,386,
120,294,
493,169,
368,95,
493,77,
303,253,
420,182,
78,1838,
78,1747,
739,1368,
78,1301,
381,1033,
78,813,
73,1178,
696,966,
696,469,
72,127,
72,3,
524,391,
73,334,
195,27,
370,23,
75,86,
76,419,
290,358,
362,340,
290,252,
412,453,
412,191,
60,83,
376,50,
320,172,
461,160,
369,10,
460,274,
321,248,
527,134,
377,154,
529,61,
431,3,
76,293,
122,231,
377,125,
524,102,
118,166,
154,128,
803,115,
154,40,
674,453,
674,313,
375,308,
463,242,
375,101,
158,96,
360,548,
360,222,
206,74,
291,9,
206,201,
206,117,
296,81,
84,39,
140,217,
140,120,
493,34,
289,18,
275,144,
192,132,
137,338,
188,97,
357,329,
90,317,
357,282,
530,240,
530,220,
135,122,
135,103,
357,84,
366,242,
439,91,
141,74,
542,70,
84,130,
487,72,
730,511,
480,443,
365,363,
730,328,
480,239,
730,177,
730,42,
696,655,
456,573,
513,561,
513,526,
696,526,
368,505,
186,348,
797,324,
696,287,
112,628,
309,358,
628,108,
638,253,
638,253,
225,40,
311,8,
700,227,
111,152,
306,22,
302,206,
111,149,
359,29,
83,112,
367,112,
370,339,
82,161,
250,124,
243,244,
562,211,
144,1918,
202,1813,
303,1090,
661,946,
202,777,
396,512,
144,392,
396,212,
303,86,
189,255,
185,126,
356,73,
356,50,
451,126,
391,6,
372,205,
372,182,
209,102,
206,112,
94,94,
366,11,
99,469,
388,456,
146,397,
286,224,
114,414,
114,268,
407,167,
261,144,
407,96,
392,76,
258,394,
324,250,
324,109,
248,225,
310,42,
248,5,
260,379,
466,316,
324,82,
466,100,
47,669,
47,303,
452,135,
452,8,
300,88,
350,257,
533,129,
301,68,
604,167,
294,210,
678,182,
627,239,
313,38,
56,8,
631,351,
277,239,
438,191,
276,285,
58,64,
58,62,
58,25,
59,359,
280,81,
274,72,
118,37,
409,27,
284,325,
284,228,
51,8,
435,252,
435,83,
45,249,
267,20,
57,419,
57,359,
458,289,
355,254,
57,168,
57,113,
50,364,
231,336,
326,325,
403,314,
326,130,
403,16,
373,153,
475,563,
475,553,
382,406,
182,230,
182,168,
182,108,
611,625,
611,552,
510,366,
611,352,
510,324,
259,150,
197,6,
424,5,
198,271,
525,248,
429,114,
429,112,
112,144,
112,64,
110,63,
218,163,
163,389,
220,264,
482,92,
58,1115,
58,352,
159,200,
159,171,
159,79,
52,215,
111,214,
47,415,
182,299,
182,171,
113,117,
272,178,
45,170,
115,557,
47,427,
289,377,
115,209,
147,232,
147,173,
81,49,
293,10,
276,214,
276,81,
76,236,
76,99,
76,71,
73,192,
135,161,
286,491,
286,391,
144,298,
144,159,
286,134,
256,222,
303,214,
253,575,
405,389,
499,223,
297,68,
297,48,
304,211,
402,209,
487,162,
304,88,
255,22,
561,149,
561,135,
254,83,
254,58,
306,189,
251,6,
647,253,
313,225,
313,8,
643,185,
643,124,
309,116,
649,465,
315,385,
315,376,
573,2,
516,514,
217,485,
217,480,
217,257,
516,59,
218,82,
62,86,
206,26,
51,490,
51,422,
407,416,
303,202,
233,76,
407,25,
222,100,
401,395,
298,342,
225,276,
298,198,
298,185,
52,181,
362,193,
362,78,
145,72,
327,111,
315,168,
312,22,
477,207,
138,24,
429,70,
101,679,
194,621,
194,21,
229,417,
66,378,
66,324,
140,489,
143,201,
61,90,
204,346,
204,139,
134,114,
139,322,
139,159,
139,28,
226,323,
142,314,
54,271,
48,143,
220,76,
314,344,
390,103,
56,67,
314,26,
387,112,
387,86,
55,453,
313,223,
299,439,
299,378,
161,327,
88,44,
83,179,
147,118,
252,142,
245,81,
252,373,
252,106,
85,227,
341,468,
341,359,
57,315,
231,96,
55,56,
120,327,
358,2194,
358,2036,
358,1087,
160,168,
174,433,
72,166,
77,109,
75,459,
142,260,
192,267,
192,101,
98,66,
334,202,
334,413,
69,409,
69,366,
214,59,
69,16,
69,33,
69,33,
70,576,
70,124,
174,80,
174,35,
174,107,
174,99,
74,169,
73,412,
176,192,
73,48,
172,292,
95,252,
172,139,
171,167,
96,133,
183,150,
270,381,
174,29,
176,151,
327,167,
71,334,
71,193,
265,1095,
265,329,
93,143,
94,241,
102,479,
69,437,
69,225,
62,154,
94,501,
94,167,
94,30,
78,189,
139,231,
135,196,
135,131,
135,63,
101,84,
72,621,
101,585,
163,119,
163,7,
259,223,
2070,263,
2224,223,
1463,209,
1709,190,
2070,169,
1606,110,
194,77,
1982,34,
2070,18,
397,320,
2295,296,
1792,280,
1418,266,
2295,249,
1518,248,
992,208,
1518,199,
1877,173,
929,83,
669,44,
1060,40,
1605,25,
1879,334,
2283,310,
1623,177,
1526,174,
1879,169,
886,156,
388,110,
1284,108,
1213,76,
78,71,
751,48,
1065,293,
1136,276,
71,253,
743,236,
1065,125,
840,36,
1008,324,
1008,299,
64,277,
152,214,
1526,202,
783,162,
390,145,
1752,122,
1613,98,
1844,25,
245,297,
1512,257,
385,254,
245,245,
1743,233,
779,163,
245,83,
1422,38,
953,283,
400,278,
1475,191,
1253,48,
259,38,
1820,340,
1712,331,
1712,327,
431,307,
1820,239,
70,223,
1947,206,
801,203,
1495,183,
170,143,
431,139,
865,136,
1153,79,
636,65,
1418,11,
1276,292,
2194,242,
2194,230,
2281,189,
2018,180,
1456,120,
2194,104,
1103,33,
2119,16,
1826,281,
1208,271,
1208,208,
1208,183,
2240,181,
2375,114,
1035,69,
870,6,
2298,346,
1497,323,
1340,319,
2298,297,
474,292,
2298,291,
194,281,
1497,275,
1071,229,
276,177,
1168,154,
2352,115,
2037,112,
1497,80,
1610,328,
1415,293,
1975,215,
463,201,
1975,186,
2322,163,
2369,147,
1175,136,
1610,133,
2056,99,
2369,67,
2056,55,
1477,311,
1835,273,
1912,256,
1766,246,
1395,217,
186,204,
941,90,
1835,76,
1282,36,
1347,359,
2194,222,
2194,199,
992,183,
261,180,
1547,168,
2194,119,
1843,42,
1547,28,
1315,353,
276,310,
1669,309,
668,305,
1785,300,
1315,294,
1315,257,
2485,255,
2824,231,
2641,231,
1785,165,
2641,158,
668,106,
1315,30,
1973,496,
2941,485,
2941,483,
390,481,
1720,464,
2677,445,
2508,425,
1901,349,
1901,328,
390,297,
2602,226,
2753,220,
1565,215,
287,187,
2753,181,
287,180,
2508,173,
1225,172,
287,150,
2240,146,
1901,137,
1505,306,
2424,266,
1754,164,
2564,149,
2564,109,
1754,93,
269,87,
2564,60,
374,58,
2349,349,
2213,347,
2130,331,
1198,316,
2349,307,
1601,305,
397,300,
1601,260,
1353,260,
2349,252,
397,211,
2213,199,
2452,123,
2349,108,
2130,84,
280,17,
1065,335,
342,311,
342,271,
1220,251,
804,215,
1458,138,
2045,136,
1458,125,
1220,114,
2045,95,
342,77,
1989,61,
2045,59,
716,55,
1458,44,
804,27,
1954,243,
56,192,
1821,188,
1954,158,
1229,133,
1050,104,
1954,99,
527,96,
629,43,
1050,311,
1294,287,
1605,242,
974,194,
1921,169,
889,139,
1050,88,
630,84,
350,21,
1294,3,
437,316,
911,306,
1892,255,
552,250,
437,229,
1568,205,
1892,177,
288,176,
185,141,
185,131,
1000,104,
1633,87,
355,38,
355,14,
646,8,
1225,345,
427,268,
1368,267,
427,259,
641,160,
427,137,
351,101,
175,21,
614,336,
817,304,
539,304,
683,237,
817,207,
1636,186,
817,162,
817,69,
1316,67,
765,47,
683,35,
1316,34,
817,2,
672,331,
1079,312,
672,258,
672,221,
594,156,
1897,140,
471,136,
1079,108,
790,35,
471,19,
1259,12,
1074,507,
1260,402,
1023,393,
2105,392,
206,377,
1074,370,
944,355,
681,278,
1740,276,
206,246,
681,242,
1661,70,
1740,62,
2015,27,
1110,326,
473,324,
665,259,
587,244,
473,203,
587,199,
870,185,
1914,146,
783,130,
1914,48,
1014,37,
635,351,
478,336,
2388,325,
883,289,
1337,231,
2302,142,
1955,128,
1688,110,
1337,95,
1158,37,
291,359,
1060,316,
608,249,
1060,204,
608,171,
1300,74,
1060,70,
1938,15,
291,14,
1060,1,
1302,236,
1302,196,
2340,170,
1056,116,
1400,96,
1056,84,
790,68,
544,52,
1056,31,
1517,247,
